"AREA";"PERIMETER";"PR_";"PR_ID";"RINGS_OK";"RINGS_NOK";"WRSPR";"PR";"PATH";"ROW";"MODE";"DAYCLASS";"SEQUENCE";"ctry_id";"ctry_name";"ctry_abbr"
7.74425;14.25854;1350;1350;1;0;102110;102110;102;110;"D";1;110;12;"Antarctica";"AT"
8.2811;15.20947;1351;1351;1;0;102111;102111;102;111;"D";1;111;12;"Antarctica";"AT"
8.89164;16.30994;1352;1352;1;0;102112;102112;102;112;"D";1;112;12;"Antarctica";"AT"
9.58537;17.57791;1353;1353;1;0;102113;102113;102;113;"D";1;113;12;"Antarctica";"AT"
10.37222;19.02145;1354;1354;1;0;102114;102114;102;114;"D";1;114;12;"Antarctica";"AT"
11.26466;20.64206;1355;1355;1;0;102115;102115;102;115;"D";1;115;12;"Antarctica";"AT"
12.26703;22.40285;1356;1356;1;0;102116;102116;102;116;"D";1;116;12;"Antarctica";"AT"
13.3726;24.20323;1357;1357;1;0;102117;102117;102;117;"D";1;117;12;"Antarctica";"AT"
14.55373;25.84273;1358;1358;1;0;102118;102118;102;118;"D";1;118;12;"Antarctica";"AT"
15.74348;26.98664;1359;1359;1;0;102119;102119;102;119;"D";1;119;12;"Antarctica";"AT"
16.81755;27.20801;1360;1360;1;0;102120;102120;102;120;"D";1;120;12;"Antarctica";"AT"
17.59407;26.34436;1361;1361;1;0;102121;102121;102;121;"D";1;121;12;"Antarctica";"AT"
17.88097;25.6834;1362;1362;1;0;102122;102122;102;122;"D";1;122;12;"Antarctica";"AT"
11.26428;20.64146;1493;1493;1;0;118005;118005;118;5;"D";1;253;192;"Russian Federation";"RU"
10.37173;19.02066;1494;1494;1;0;118006;118006;118;6;"D";1;254;192;"Russian Federation";"RU"
9.58527;17.57843;1495;1495;1;0;118007;118007;118;7;"D";1;255;192;"Russian Federation";"RU"
8.2811;15.20947;1497;1497;1;0;118009;118009;118;9;"D";1;257;192;"Russian Federation";"RU"
7.74563;14.26046;1498;1498;1;0;118010;118010;118;10;"D";1;258;192;"Russian Federation";"RU"
7.2691;13.43347;1499;1499;1;0;118011;118011;118;11;"D";1;259;192;"Russian Federation";"RU"
6.84725;12.71765;1500;1500;1;0;118012;118012;118;12;"D";1;260;192;"Russian Federation";"RU"
6.47224;12.09544;1501;1501;1;0;118013;118013;118;13;"D";1;261;192;"Russian Federation";"RU"
6.13738;11.55188;1502;1502;1;0;118014;118014;118;14;"D";1;262;192;"Russian Federation";"RU"
5.83598;11.07254;1503;1503;1;0;118015;118015;118;15;"D";1;263;192;"Russian Federation";"RU"
5.56466;10.64963;1504;1504;1;0;118016;118016;118;16;"D";1;264;192;"Russian Federation";"RU"
5.31932;10.27303;1505;1505;1;0;118017;118017;118;17;"D";1;265;192;"Russian Federation";"RU"
5.09607;9.93669;1506;1506;1;0;118018;118018;118;18;"D";1;266;192;"Russian Federation";"RU"
4.8934;9.63538;1507;1507;1;0;118019;118019;118;19;"D";1;267;192;"Russian Federation";"RU"
4.70892;9.36486;1508;1508;1;0;118020;118020;118;20;"D";1;268;192;"Russian Federation";"RU"
4.53992;9.11979;1509;1509;1;0;118021;118021;118;21;"D";1;269;192;"Russian Federation";"RU"
4.38416;8.89635;1510;1510;1;0;118022;118022;118;22;"D";1;270;192;"Russian Federation";"RU"
4.24276;8.69502;1511;1511;1;0;118023;118023;118;23;"D";1;271;192;"Russian Federation";"RU"
4.1109;8.50921;1512;1512;1;0;118024;118024;118;24;"D";1;272;192;"Russian Federation";"RU"
3.98941;8.33887;1513;1513;1;0;118025;118025;118;25;"D";1;273;192;"Russian Federation";"RU"
3.98941;8.33887;1513;1513;1;0;118025;118025;118;25;"D";1;273;43;"People's Republic of China";"CH"
3.87718;8.18263;1514;1514;1;0;118026;118026;118;26;"D";1;274;192;"Russian Federation";"RU"
3.87718;8.18263;1514;1514;1;0;118026;118026;118;26;"D";1;274;43;"People's Republic of China";"CH"
3.77395;8.03975;1515;1515;1;0;118027;118027;118;27;"D";1;275;43;"People's Republic of China";"CH"
3.67799;7.9076;1516;1516;1;0;118028;118028;118;28;"D";1;276;43;"People's Republic of China";"CH"
3.58803;7.78452;1517;1517;1;0;118029;118029;118;29;"D";1;277;43;"People's Republic of China";"CH"
3.5056;7.67191;1518;1518;1;0;118030;118030;118;30;"D";1;278;43;"People's Republic of China";"CH"
3.42826;7.56679;1519;1519;1;0;118031;118031;118;31;"D";1;279;43;"People's Republic of China";"CH"
3.42826;7.56679;1519;1519;1;0;118031;118031;118;31;"D";1;279;185;"Democratic People's Republic of Korea";"PR"
3.35671;7.46979;1520;1520;1;0;118032;118032;118;32;"D";1;280;43;"People's Republic of China";"CH"
3.35671;7.46979;1520;1520;1;0;118032;118032;118;32;"D";1;280;185;"Democratic People's Republic of Korea";"PR"
3.28946;7.37895;1521;1521;1;0;118033;118033;118;33;"D";1;281;43;"People's Republic of China";"CH"
3.28946;7.37895;1521;1521;1;0;118033;118033;118;33;"D";1;281;185;"Democratic People's Republic of Korea";"PR"
3.22665;7.2943;1522;1522;1;0;118034;118034;118;34;"D";1;282;126;"Republic of Korea";"KO"
3.22665;7.2943;1522;1522;1;0;118034;118034;118;34;"D";1;282;43;"People's Republic of China";"CH"
3.16838;7.21602;1523;1523;1;0;118035;118035;118;35;"D";1;283;43;"People's Republic of China";"CH"
3.01693;7.0133;1526;1526;1;0;118038;118038;118;38;"D";1;286;43;"People's Republic of China";"CH"
2.97349;6.95545;1527;1527;1;0;118039;118039;118;39;"D";1;287;43;"People's Republic of China";"CH"
2.93301;6.90152;1528;1528;1;0;118040;118040;118;40;"D";1;288;43;"People's Republic of China";"CH"
2.89444;6.85026;1529;1529;1;0;118041;118041;118;41;"D";1;289;43;"People's Republic of China";"CH"
2.85995;6.8046;1530;1530;1;0;118042;118042;118;42;"D";1;290;43;"People's Republic of China";"CH"
2.82682;6.76058;1531;1531;1;0;118043;118043;118;43;"D";1;291;43;"People's Republic of China";"CH"
2.82682;6.76058;1531;1531;1;0;118043;118043;118;43;"D";1;291;233;"Taiwan";"TW"
2.7978;6.72216;1532;1532;1;0;118044;118044;118;44;"D";1;292;233;"Taiwan";"TW"
2.66238;6.54349;1538;1538;1;0;118050;118050;118;50;"D";1;298;196;"Scarborough Reef";"SC"
2.60922;6.47353;1542;1542;1;0;118054;118054;118;54;"D";1;302;180;"Republic of the Philippines";"PH"
2.60004;6.46153;1543;1543;1;0;118055;118055;118;55;"D";1;303;161;"Malaysia";"MY"
2.60004;6.46153;1543;1543;1;0;118055;118055;118;55;"D";1;303;180;"Republic of the Philippines";"PH"
2.59294;6.45218;1544;1544;1;0;118056;118056;118;56;"D";1;304;161;"Malaysia";"MY"
2.58763;6.44525;1545;1545;1;0;118057;118057;118;57;"D";1;305;36;"Nation of Brunei";"f"
2.58763;6.44525;1545;1545;1;0;118057;118057;118;57;"D";1;305;161;"Malaysia";"MY"
2.58763;6.44525;1545;1545;1;0;118057;118057;118;57;"D";1;305;103;"Republic of Indonesia";"ID"
2.58442;6.441;1546;1546;1;0;118058;118058;118;58;"D";1;306;161;"Malaysia";"MY"
2.58442;6.441;1546;1546;1;0;118058;118058;118;58;"D";1;306;103;"Republic of Indonesia";"ID"
2.58204;6.43787;1547;1547;1;0;118059;118059;118;59;"D";1;307;161;"Malaysia";"MY"
2.58204;6.43787;1547;1547;1;0;118059;118059;118;59;"D";1;307;103;"Republic of Indonesia";"ID"
2.58119;6.43672;1548;1548;1;0;118060;118060;118;60;"D";1;308;103;"Republic of Indonesia";"ID"
2.58204;6.43787;1549;1549;1;0;118061;118061;118;61;"D";1;309;103;"Republic of Indonesia";"ID"
2.58442;6.441;1550;1550;1;0;118062;118062;118;62;"D";1;310;103;"Republic of Indonesia";"ID"
2.58824;6.446;1551;1551;1;0;118063;118063;118;63;"D";1;311;103;"Republic of Indonesia";"ID"
2.59297;6.45221;1552;1552;1;0;118064;118064;118;64;"D";1;312;103;"Republic of Indonesia";"ID"
2.60004;6.46153;1553;1553;1;0;118065;118065;118;65;"D";1;313;103;"Republic of Indonesia";"ID"
2.60924;6.47355;1554;1554;1;0;118066;118066;118;66;"D";1;314;103;"Republic of Indonesia";"ID"
6.13698;11.55121;1594;1594;1;0;118106;118106;118;106;"D";1;354;12;"Antarctica";"AT"
6.47253;12.09613;1595;1595;1;0;118107;118107;118;107;"D";1;355;12;"Antarctica";"AT"
6.84813;12.71922;1596;1596;1;0;118108;118108;118;108;"D";1;356;12;"Antarctica";"AT"
7.26957;13.43449;1597;1597;1;0;118109;118109;118;109;"D";1;357;12;"Antarctica";"AT"
7.74445;14.25865;1598;1598;1;0;118110;118110;118;110;"D";1;358;12;"Antarctica";"AT"
8.28181;15.21075;1599;1599;1;0;118111;118111;118;111;"D";1;359;12;"Antarctica";"AT"
8.89195;16.31065;1600;1600;1;0;118112;118112;118;112;"D";1;360;12;"Antarctica";"AT"
9.58481;17.57694;1601;1601;1;0;118113;118113;118;113;"D";1;361;12;"Antarctica";"AT"
10.3725;19.02201;1602;1602;1;0;118114;118114;118;114;"D";1;362;12;"Antarctica";"AT"
11.26521;20.64303;1603;1603;1;0;118115;118115;118;115;"D";1;363;12;"Antarctica";"AT"
12.26703;22.40285;1604;1604;1;0;118116;118116;118;116;"D";1;364;12;"Antarctica";"AT"
13.3726;24.20323;1605;1605;1;0;118117;118117;118;117;"D";1;365;12;"Antarctica";"AT"
14.55373;25.84273;1606;1606;1;0;118118;118118;118;118;"D";1;366;12;"Antarctica";"AT"
15.74348;26.98664;1607;1607;1;0;118119;118119;118;119;"D";1;367;12;"Antarctica";"AT"
16.81755;27.20801;1608;1608;1;0;118120;118120;118;120;"D";1;368;12;"Antarctica";"AT"
17.594;26.34435;1609;1609;1;0;118121;118121;118;121;"D";1;369;12;"Antarctica";"AT"
17.88097;25.6834;1610;1610;1;0;118122;118122;118;122;"D";1;370;12;"Antarctica";"AT"
8.89114;16.30986;1744;1744;1;0;134008;134008;134;8;"D";1;504;192;"Russian Federation";"RU"
8.2811;15.20947;1745;1745;1;0;134009;134009;134;9;"D";1;505;192;"Russian Federation";"RU"
7.74459;14.25861;1746;1746;1;0;134010;134010;134;10;"D";1;506;192;"Russian Federation";"RU"
7.2691;13.43347;1747;1747;1;0;134011;134011;134;11;"D";1;507;192;"Russian Federation";"RU"
6.84725;12.71765;1748;1748;1;0;134012;134012;134;12;"D";1;508;192;"Russian Federation";"RU"
6.47224;12.09544;1749;1749;1;0;134013;134013;134;13;"D";1;509;192;"Russian Federation";"RU"
6.13738;11.55188;1750;1750;1;0;134014;134014;134;14;"D";1;510;192;"Russian Federation";"RU"
5.83499;11.07087;1751;1751;1;0;134015;134015;134;15;"D";1;511;192;"Russian Federation";"RU"
5.56466;10.64963;1752;1752;1;0;134016;134016;134;16;"D";1;512;192;"Russian Federation";"RU"
5.31932;10.27303;1753;1753;1;0;134017;134017;134;17;"D";1;513;192;"Russian Federation";"RU"
5.09607;9.93669;1754;1754;1;0;134018;134018;134;18;"D";1;514;192;"Russian Federation";"RU"
4.8934;9.63538;1755;1755;1;0;134019;134019;134;19;"D";1;515;192;"Russian Federation";"RU"
4.70892;9.36486;1756;1756;1;0;134020;134020;134;20;"D";1;516;192;"Russian Federation";"RU"
4.53992;9.11979;1757;1757;1;0;134021;134021;134;21;"D";1;517;192;"Russian Federation";"RU"
4.38416;8.89635;1758;1758;1;0;134022;134022;134;22;"D";1;518;192;"Russian Federation";"RU"
4.24276;8.69502;1759;1759;1;0;134023;134023;134;23;"D";1;519;192;"Russian Federation";"RU"
4.1109;8.50921;1760;1760;1;0;134024;134024;134;24;"D";1;520;192;"Russian Federation";"RU"
3.98941;8.33887;1761;1761;1;0;134025;134025;134;25;"D";1;521;192;"Russian Federation";"RU"
3.98941;8.33887;1761;1761;1;0;134025;134025;134;25;"D";1;521;154;"Mongolia";"MN"
3.87718;8.18263;1762;1762;1;0;134026;134026;134;26;"D";1;522;154;"Mongolia";"MN"
3.77395;8.03975;1763;1763;1;0;134027;134027;134;27;"D";1;523;154;"Mongolia";"MN"
3.67799;7.9076;1764;1764;1;0;134028;134028;134;28;"D";1;524;154;"Mongolia";"MN"
3.58849;7.78517;1765;1765;1;0;134029;134029;134;29;"D";1;525;154;"Mongolia";"MN"
3.50578;7.67217;1766;1766;1;0;134030;134030;134;30;"D";1;526;43;"People's Republic of China";"CH"
3.50578;7.67217;1766;1766;1;0;134030;134030;134;30;"D";1;526;154;"Mongolia";"MN"
3.42848;7.56716;1767;1767;1;0;134031;134031;134;31;"D";1;527;43;"People's Republic of China";"CH"
3.42848;7.56716;1767;1767;1;0;134031;134031;134;31;"D";1;527;154;"Mongolia";"MN"
3.35629;7.46926;1768;1768;1;0;134032;134032;134;32;"D";1;528;43;"People's Republic of China";"CH"
3.28949;7.37905;1769;1769;1;0;134033;134033;134;33;"D";1;529;43;"People's Republic of China";"CH"
3.22695;7.29469;1770;1770;1;0;134034;134034;134;34;"D";1;530;43;"People's Republic of China";"CH"
3.16898;7.21685;1771;1771;1;0;134035;134035;134;35;"D";1;531;43;"People's Republic of China";"CH"
3.11486;7.14428;1772;1772;1;0;134036;134036;134;36;"D";1;532;43;"People's Republic of China";"CH"
3.06447;7.07683;1773;1773;1;0;134037;134037;134;37;"D";1;533;43;"People's Republic of China";"CH"
3.0175;7.01407;1774;1774;1;0;134038;134038;134;38;"D";1;534;43;"People's Republic of China";"CH"
2.97367;6.95566;1775;1775;1;0;134039;134039;134;39;"D";1;535;43;"People's Republic of China";"CH"
2.93285;6.90135;1776;1776;1;0;134040;134040;134;40;"D";1;536;43;"People's Republic of China";"CH"
2.93285;6.90135;1776;1776;1;0;134040;134040;134;40;"D";1;536;105;"Republic of India";"IN"
2.89497;6.851;1777;1777;1;0;134041;134041;134;41;"D";1;537;152;"Republic of the Union of Myanmar";"MM"
2.89497;6.851;1777;1777;1;0;134041;134041;134;41;"D";1;537;105;"Republic of India";"IN"
2.85966;6.80416;1778;1778;1;0;134042;134042;134;42;"D";1;538;152;"Republic of the Union of Myanmar";"MM"
2.85966;6.80416;1778;1778;1;0;134042;134042;134;42;"D";1;538;105;"Republic of India";"IN"
2.8272;6.76111;1779;1779;1;0;134043;134043;134;43;"D";1;539;152;"Republic of the Union of Myanmar";"MM"
2.8272;6.76111;1779;1779;1;0;134043;134043;134;43;"D";1;539;105;"Republic of India";"IN"
2.79713;6.72129;1780;1780;1;0;134044;134044;134;44;"D";1;540;152;"Republic of the Union of Myanmar";"MM"
2.76919;6.68435;1781;1781;1;0;134045;134045;134;45;"D";1;541;152;"Republic of the Union of Myanmar";"MM"
2.74364;6.65061;1782;1782;1;0;134046;134046;134;46;"D";1;542;152;"Republic of the Union of Myanmar";"MM"
2.72015;6.61959;1783;1783;1;0;134047;134047;134;47;"D";1;543;152;"Republic of the Union of Myanmar";"MM"
2.69882;6.59144;1784;1784;1;0;134048;134048;134;48;"D";1;544;152;"Republic of the Union of Myanmar";"MM"
2.67927;6.56569;1785;1785;1;0;134049;134049;134;49;"D";1;545;152;"Republic of the Union of Myanmar";"MM"
2.66161;6.54245;1786;1786;1;0;134050;134050;134;50;"D";1;546;152;"Republic of the Union of Myanmar";"MM"
2.66161;6.54245;1786;1786;1;0;134050;134050;134;50;"D";1;546;105;"Republic of India";"IN"
2.6461;6.52203;1787;1787;1;0;134051;134051;134;51;"D";1;547;105;"Republic of India";"IN"
2.6322;6.50375;1788;1788;1;0;134052;134052;134;52;"D";1;548;105;"Republic of India";"IN"
2.61985;6.48753;1789;1789;1;0;134053;134053;134;53;"D";1;549;105;"Republic of India";"IN"
2.60932;6.47369;1790;1790;1;0;134054;134054;134;54;"D";1;550;105;"Republic of India";"IN"
4.2424;8.69453;1833;1833;1;0;134097;134097;134;97;"D";1;593;98;"Territory of Heard Island and McDonald Islands";"HM"
6.47253;12.09613;1843;1843;1;0;134107;134107;134;107;"D";1;603;12;"Antarctica";"AT"
6.84799;12.71902;1844;1844;1;0;134108;134108;134;108;"D";1;604;12;"Antarctica";"AT"
7.2695;13.43433;1845;1845;1;0;134109;134109;134;109;"D";1;605;12;"Antarctica";"AT"
7.74445;14.25865;1846;1846;1;0;134110;134110;134;110;"D";1;606;12;"Antarctica";"AT"
8.28192;15.21094;1847;1847;1;0;134111;134111;134;111;"D";1;607;12;"Antarctica";"AT"
8.89208;16.31084;1848;1848;1;0;134112;134112;134;112;"D";1;608;12;"Antarctica";"AT"
9.58479;17.57694;1849;1849;1;0;134113;134113;134;113;"D";1;609;12;"Antarctica";"AT"
10.37251;19.02201;1850;1850;1;0;134114;134114;134;114;"D";1;610;12;"Antarctica";"AT"
11.2651;20.64284;1851;1851;1;0;134115;134115;134;115;"D";1;611;12;"Antarctica";"AT"
12.26703;22.40285;1852;1852;1;0;134116;134116;134;116;"D";1;612;12;"Antarctica";"AT"
13.37249;24.20303;1853;1853;1;0;134117;134117;134;117;"D";1;613;12;"Antarctica";"AT"
14.5537;25.84272;1854;1854;1;0;134118;134118;134;118;"D";1;614;12;"Antarctica";"AT"
15.74337;26.98644;1855;1855;1;0;134119;134119;134;119;"D";1;615;12;"Antarctica";"AT"
16.81746;27.20784;1856;1856;1;0;134120;134120;134;120;"D";1;616;12;"Antarctica";"AT"
17.59408;26.34442;1857;1857;1;0;134121;134121;134;121;"D";1;617;12;"Antarctica";"AT"
17.88101;25.68353;1858;1858;1;0;134122;134122;134;122;"D";1;618;12;"Antarctica";"AT"
11.26545;20.64343;1989;1989;1;0;150005;150005;150;5;"D";1;749;192;"Russian Federation";"RU"
10.37173;19.02066;1990;1990;1;0;150006;150006;150;6;"D";1;750;192;"Russian Federation";"RU"
9.58484;17.57767;1991;1991;1;0;150007;150007;150;7;"D";1;751;192;"Russian Federation";"RU"
8.89162;16.31078;1992;1992;1;0;150008;150008;150;8;"D";1;752;192;"Russian Federation";"RU"
8.2816;15.21038;1993;1993;1;0;150009;150009;150;9;"D";1;753;192;"Russian Federation";"RU"
7.74478;14.25872;1994;1994;1;0;150010;150010;150;10;"D";1;754;192;"Russian Federation";"RU"
7.26947;13.43431;1995;1995;1;0;150011;150011;150;11;"D";1;755;192;"Russian Federation";"RU"
6.84813;12.71922;1996;1996;1;0;150012;150012;150;12;"D";1;756;192;"Russian Federation";"RU"
6.47281;12.09622;1997;1997;1;0;150013;150013;150;13;"D";1;757;192;"Russian Federation";"RU"
6.13698;11.55121;1998;1998;1;0;150014;150014;150;14;"D";1;758;192;"Russian Federation";"RU"
5.83556;11.07201;1999;1999;1;0;150015;150015;150;15;"D";1;759;192;"Russian Federation";"RU"
5.56424;10.64864;2000;2000;1;0;150016;150016;150;16;"D";1;760;192;"Russian Federation";"RU"
5.31917;10.27285;2001;2001;1;0;150017;150017;150;17;"D";1;761;192;"Russian Federation";"RU"
5.09636;9.93715;2002;2002;1;0;150018;150018;150;18;"D";1;762;192;"Russian Federation";"RU"
4.89398;9.63622;2003;2003;1;0;150019;150019;150;19;"D";1;763;192;"Russian Federation";"RU"
4.70892;9.36486;2004;2004;1;0;150020;150020;150;20;"D";1;764;192;"Russian Federation";"RU"
4.53983;9.11966;2005;2005;1;0;150021;150021;150;21;"D";1;765;192;"Russian Federation";"RU"
4.38475;8.89714;2006;2006;1;0;150022;150022;150;22;"D";1;766;192;"Russian Federation";"RU"
4.24216;8.69426;2007;2007;1;0;150023;150023;150;23;"D";1;767;192;"Russian Federation";"RU"
4.24216;8.69426;2007;2007;1;0;150023;150023;150;23;"D";1;767;120;"Republic of Kazakhstan";"KA"
4.11088;8.50909;2008;2008;1;0;150024;150024;150;24;"D";1;768;192;"Russian Federation";"RU"
4.11088;8.50909;2008;2008;1;0;150024;150024;150;24;"D";1;768;120;"Republic of Kazakhstan";"KA"
3.98973;8.33937;2009;2009;1;0;150025;150025;150;25;"D";1;769;192;"Russian Federation";"RU"
3.98973;8.33937;2009;2009;1;0;150025;150025;150;25;"D";1;769;120;"Republic of Kazakhstan";"KA"
3.87776;8.18344;2010;2010;1;0;150026;150026;150;26;"D";1;770;120;"Republic of Kazakhstan";"KA"
3.77398;8.0399;2011;2011;1;0;150027;150027;150;27;"D";1;771;120;"Republic of Kazakhstan";"KA"
3.6778;7.90743;2012;2012;1;0;150028;150028;150;28;"D";1;772;120;"Republic of Kazakhstan";"KA"
3.58827;7.78484;2013;2013;1;0;150029;150029;150;29;"D";1;773;120;"Republic of Kazakhstan";"KA"
3.50551;7.67184;2014;2014;1;0;150030;150030;150;30;"D";1;774;122;"Kyrgyz Republic";"KG"
3.50551;7.67184;2014;2014;1;0;150030;150030;150;30;"D";1;774;120;"Republic of Kazakhstan";"KA"
3.42827;7.56683;2015;2015;1;0;150031;150031;150;31;"D";1;775;122;"Kyrgyz Republic";"KG"
3.35644;7.46952;2016;2016;1;0;150032;150032;150;32;"D";1;776;122;"Kyrgyz Republic";"KG"
3.35644;7.46952;2016;2016;1;0;150032;150032;150;32;"D";1;776;43;"People's Republic of China";"CH"
3.28943;7.37898;2017;2017;1;0;150033;150033;150;33;"D";1;777;122;"Kyrgyz Republic";"KG"
3.28943;7.37898;2017;2017;1;0;150033;150033;150;33;"D";1;777;225;"Republic of Tajikistan";"TJ"
3.28943;7.37898;2017;2017;1;0;150033;150033;150;33;"D";1;777;43;"People's Republic of China";"CH"
3.22725;7.29513;2018;2018;1;0;150034;150034;150;34;"D";1;778;2;"Islamic State of Afghanistan";"AF"
3.22725;7.29513;2018;2018;1;0;150034;150034;150;34;"D";1;778;225;"Republic of Tajikistan";"TJ"
3.22725;7.29513;2018;2018;1;0;150034;150034;150;34;"D";1;778;175;"Islamic Republic of Pakistan";"PA"
3.22725;7.29513;2018;2018;1;0;150034;150034;150;34;"D";1;778;43;"People's Republic of China";"CH"
3.22725;7.29513;2018;2018;1;0;150034;150034;150;34;"D";1;778;105;"Republic of India";"IN"
3.16913;7.21705;2019;2019;1;0;150035;150035;150;35;"D";1;779;2;"Islamic State of Afghanistan";"AF"
3.16913;7.21705;2019;2019;1;0;150035;150035;150;35;"D";1;779;175;"Islamic Republic of Pakistan";"PA"
3.16913;7.21705;2019;2019;1;0;150035;150035;150;35;"D";1;779;105;"Republic of India";"IN"
3.11486;7.14428;2020;2020;1;0;150036;150036;150;36;"D";1;780;175;"Islamic Republic of Pakistan";"PA"
3.11486;7.14428;2020;2020;1;0;150036;150036;150;36;"D";1;780;105;"Republic of India";"IN"
3.06441;7.07675;2021;2021;1;0;150037;150037;150;37;"D";1;781;175;"Islamic Republic of Pakistan";"PA"
3.06441;7.07675;2021;2021;1;0;150037;150037;150;37;"D";1;781;105;"Republic of India";"IN"
3.01759;7.01419;2022;2022;1;0;150038;150038;150;38;"D";1;782;175;"Islamic Republic of Pakistan";"PA"
2.97367;6.95566;2023;2023;1;0;150039;150039;150;39;"D";1;783;175;"Islamic Republic of Pakistan";"PA"
2.93279;6.90128;2024;2024;1;0;150040;150040;150;40;"D";1;784;175;"Islamic Republic of Pakistan";"PA"
2.93279;6.90128;2024;2024;1;0;150040;150040;150;40;"D";1;784;105;"Republic of India";"IN"
2.89506;6.85112;2025;2025;1;0;150041;150041;150;41;"D";1;785;175;"Islamic Republic of Pakistan";"PA"
2.89506;6.85112;2025;2025;1;0;150041;150041;150;41;"D";1;785;105;"Republic of India";"IN"
2.85981;6.80436;2026;2026;1;0;150042;150042;150;42;"D";1;786;175;"Islamic Republic of Pakistan";"PA"
2.85981;6.80436;2026;2026;1;0;150042;150042;150;42;"D";1;786;105;"Republic of India";"IN"
2.82735;6.76131;2027;2027;1;0;150043;150043;150;43;"D";1;787;175;"Islamic Republic of Pakistan";"PA"
2.82735;6.76131;2027;2027;1;0;150043;150043;150;43;"D";1;787;105;"Republic of India";"IN"
2.79707;6.72121;2028;2028;1;0;150044;150044;150;44;"D";1;788;105;"Republic of India";"IN"
2.76934;6.68454;2029;2029;1;0;150045;150045;150;45;"D";1;789;105;"Republic of India";"IN"
2.74362;6.65057;2030;2030;1;0;150046;150046;150;46;"D";1;790;105;"Republic of India";"IN"
6.84803;12.71904;2092;2092;1;0;150108;150108;150;108;"D";1;852;12;"Antarctica";"AT"
7.2695;13.43433;2093;2093;1;0;150109;150109;150;109;"D";1;853;12;"Antarctica";"AT"
7.74445;14.25865;2094;2094;1;0;150110;150110;150;110;"D";1;854;12;"Antarctica";"AT"
8.28181;15.21075;2095;2095;1;0;150111;150111;150;111;"D";1;855;12;"Antarctica";"AT"
8.89208;16.31084;2096;2096;1;0;150112;150112;150;112;"D";1;856;12;"Antarctica";"AT"
9.58481;17.57694;2097;2097;1;0;150113;150113;150;113;"D";1;857;12;"Antarctica";"AT"
10.37251;19.02201;2098;2098;1;0;150114;150114;150;114;"D";1;858;12;"Antarctica";"AT"
11.2651;20.64284;2099;2099;1;0;150115;150115;150;115;"D";1;859;12;"Antarctica";"AT"
12.26703;22.40285;2100;2100;1;0;150116;150116;150;116;"D";1;860;12;"Antarctica";"AT"
13.37256;24.20317;2101;2101;1;0;150117;150117;150;117;"D";1;861;12;"Antarctica";"AT"
14.55374;25.84276;2102;2102;1;0;150118;150118;150;118;"D";1;862;12;"Antarctica";"AT"
15.74343;26.98656;2103;2103;1;0;150119;150119;150;119;"D";1;863;12;"Antarctica";"AT"
16.81742;27.20783;2104;2104;1;0;150120;150120;150;120;"D";1;864;12;"Antarctica";"AT"
17.59407;26.34436;2105;2105;1;0;150121;150121;150;121;"D";1;865;12;"Antarctica";"AT"
17.88105;25.68356;2106;2106;1;0;150122;150122;150;122;"D";1;866;12;"Antarctica";"AT"
14.55382;25.84274;2234;2234;1;0;166002;166002;166;2;"D";1;994;192;"Russian Federation";"RU"
13.37305;24.20401;2235;2235;1;0;166003;166003;166;3;"D";1;995;192;"Russian Federation";"RU"
12.26691;22.40265;2236;2236;1;0;166004;166004;166;4;"D";1;996;192;"Russian Federation";"RU"
11.265;20.64264;2237;2237;1;0;166005;166005;166;5;"D";1;997;192;"Russian Federation";"RU"
10.37244;19.022;2238;2238;1;0;166006;166006;166;6;"D";1;998;192;"Russian Federation";"RU"
9.58427;17.5767;2239;2239;1;0;166007;166007;166;7;"D";1;999;192;"Russian Federation";"RU"
8.89147;16.31057;2240;2240;1;0;166008;166008;166;8;"D";1;1000;192;"Russian Federation";"RU"
8.28181;15.21075;2241;2241;1;0;166009;166009;166;9;"D";1;1001;192;"Russian Federation";"RU"
7.74478;14.25872;2242;2242;1;0;166010;166010;166;10;"D";1;1002;192;"Russian Federation";"RU"
7.2695;13.43433;2243;2243;1;0;166011;166011;166;11;"D";1;1003;192;"Russian Federation";"RU"
